id,pref,age,gender,FA
23588,広島県,88,男性,謎解き　テーマ特集を毎月楽しみに待ってます。
23589,神奈川県,77,男性,コロナ禍旅行にいけないので、ジパング?楽部の記事が楽しみです
23590,福岡県,64,女性,自由に旅行ができないのでこうして写真と知らない事を教えて頂くのはとても嬉しいです。
23591,長野県,77,女性,特にはありません　　今のままで。
23592,新潟県,67,男性,我が高齢化とともに、古代や神代の祖先に思いを馳せることが多くなり、旅行計画もこれに沿ったものが多くなりました。今後も興味と浪漫をそそる歴史と文化の旅を紹介して下さることを楽しみにしております。
23593,京都府,68,女性,無し
23594,岡山県,73,女性,北海道南部、東北の縄文遺跡が、世界文化遺産になるようですね。特集では、縄文文化と弥生文化を線引きしているように感じました。縄文と弥生は、共存していたようですよ。縄文遺跡に稲作の痕跡もあるようです。
23595,京都府,72,男性,無し
23596,兵庫県,73,男性,コロナ禍でのネット旅情報の紹介
23597,静岡県,75,男性,特になし
23598,新潟県,69,男性,各地の珍しい案内をしてほしい
23599,兵庫県,79,女性,日帰りバスツアーが手軽に行けます
23600,滋賀県,52,女性,コロナに伴いジパング?楽部の旅掲載をみていると、夢見感覚で旅に入った気分になり毎月到着が楽しみです。
23601,山形県,70,男性,コロナ禍の中、夢ばかり広がり参る！
23602,東京都,70,女性,ファッション、小物等多く掲載してほしい
23603,東京都,63,女性,楽しい旅のお話
23604,青森県,60,女性,いろいろなジャンルを楽しみにしています
23605,福島県,67,男性,コロナで旅行に行けないので、毎月楽しみにしております。
23606,福島県,77,男性,特になし
23607,福島県,72,男性,古代ふしぎ探訪はとても興味がありました。古代のロマンを感じました。
23608,東京都,71,男性,毎回各地旅行記事が楽しみです。
23609,群馬県,74,男性,コロナ禍の為読者プレゼントの数をもっと多くして欲しい。
23610,群馬県,74,男性,コロナ禍の為読者プレゼントの数をもっと多くして欲しい。
23611,福岡県,70,女性,クロスワードクイズ、なかなか当たりませんね???
23612,宮城県,68,女性,旅行気分で見ています。
23613,栃木県,68,男性,いつも楽しみに拝見しています。地方の文化財や隠れた風光明媚な自然景観の紹介記事をお願い致します。
23614,東京都,71,男性,旅について知らなかったことの情報が得られて興味深くいつも読んでいます。
23615,石川県,69,男性,コロナ禍の中で本誌が楽しみです。
23616,千葉県,70,男性,歩行距離の短いツアーを企画してほしい。
23617,滋賀県,81,男性,特になし
23618,千葉県,68,男性,お得な旅行の提案をお願いします
23619,石川県,73,男性,毎号楽しみにしています。「名作の舞台へ」は今後とも興味深いです。
23620,静岡県,68,女性,北の大地へ早く旅がしたいです。コロナのワクチン接種が早くしたいです。ジパング更新したのにどこにも行けないなんてつまらな過ぎます。
23621,東京都,76,男性,古代ふしぎ探訪にわくわくしました
23622,栃木県,77,男性,山旅のページ
23623,千葉県,77,女性,特にありません。
23624,新潟県,70,女性,毎号楽しみに拝読しています。
23625,東京都,71,無回答,毎回、クロスワードが楽しみ。食いしん坊なので足で稼いだグルメ情報を沢山期待しています。
23626,滋賀県,69,女性,ワクチン接種が始まりました。もう少し辛抱したらまた旅行に行けるようになるのかと思うと嬉しさが込みあげてきます。
23627,千葉県,79,男性,特にありません。
23628,神奈川県,67,女性,毎月クイズが楽しみです
23629,栃木県,76,男性,地域毎の濁り湯温泉特集。
23630,栃木県,84,男性,那須塩原周辺の記事を希望する。
23631,群馬県,61,女性,毎月 会員コーナーを楽しく 読ませていただいております。
23632,東京都,74,女性,いつも、楽しく拝見してます
23633,千葉県,73,女性,花が見られる軽登山関係
23634,群馬県,68,男性,毎月 会員コーナーを楽しく 読ませていただいております。
23635,岐阜県,63,女性,全国各地の名所を知ることができ、毎号楽しく拝読しています。
23636,奈良県,70,男性,歴史を取り上げた内容はよかった。
23637,青森県,69,男性,つい先だって縄文遺跡群の世界遺産登録可能性のニュースが入ってきた。タイムリーな記事。
23638,茨城県,79,男性,特にありません
23639,群馬県,69,男性,縄文文化に対する記事が面白かった
23640,香川県,68,女性,自由に行動できるようになった日を考え楽しみにして、プランを立てる資料として活用します。毎回ありがとうございます。
23641,北海道,68,女性,能トレになるので、パズルを増やして欲しいです
23642,三重県,70,女性,古墳時代は、とても興味深い事が沢山あり楽しかったです。
23643,栃木県,75,男性,一度見学した場所が掲載され懐かしく思った
23644,茨城県,72,男性,いつも楽しみに見ています
23645,青森県,67,男性,特にありません。
23646,神奈川県,66,男性,大変楽しく拝見してます。
23647,栃木県,71,女性,特にありません。
23648,神奈川県,80,男性,今月号は面白かった
23649,青森県,61,女性,もっと脳トレも載せてほしいです
23650,兵庫県,73,女性,いつも楽しく読ませて頂いております。
23651,東京都,69,女性,北海道・北東北の縄文遺跡世界遺産登録のニュースもあり興味が出ました。
23652,神奈川県,74,男性,北海道・北東北の縄文遺跡群は、世界文化遺産への登録を分かっていたので特集したのでしょうか。全くタイミングがぴったりでビックリしました。
23653,石川県,64,女性,遺跡巡り、なかなか面白い発想だな、と思います。コロナが終息したら是非出掛けてみたいです。
23654,大阪府,84,女性,とくに無し
23655,神奈川県,72,女性,会員コーナーが大好きです。
23656,長野県,70,女性,いつも楽しみにしています。今回は大大大好きな古代の特集でうれしいです。以前三内丸山遺跡を訪れたのをきっかけにはまっています。特集を参考に片っ端から行きたいです。
23657,宮城県,72,女性,毎回、楽しく拝読させていただいております。
23658,栃木県,72,男性,今回も楽しく読ませもらいました。ありがとうぎざいます。
23659,千葉県,69,女性,今月号は釧網本線の特集がありノロッコ号に乗車したことなどを思い出し、楽しく拝見させていただきました。コロナ禍の為旅行が思うようにできず、ジパング?楽部も年会費を払うだけで使えず残念です。
